source_line	original	nomi_ru	nomi_uz	review_reason
4513	ВАТА ГИГИЕН Н/С 25Г	Вата Гигиен Н/С 25 г	Paxta Gigien N/s 25 g	unresolved_abbreviation
4514	ВАТА ГИГИЕН Н/С 25Г	Вата Гигиен Н/С 25 г	Paxta Gigien N/s 25 g	unresolved_abbreviation
4515	ВАТА ГИГИЕН Н/С 25Г	Вата Гигиен Н/С 25 г	Paxta Gigien N/s 25 g	unresolved_abbreviation
4516	ВАТА ГИГИЕН Н/С 25Г	Вата Гигиен Н/С 25 г	Paxta Gigien N/s 25 g	unresolved_abbreviation
4517	ВАТА ГИГИЕН Н/С 25Г (РУЛОН)	Вата Гигиен Н/С 25 г (Рулон)	Paxta Gigien N/s 25 g (Rulon)	unresolved_abbreviation
4518	ВАТА ГИГИЕН Н/С 25Г (РУЛОН)	Вата Гигиен Н/С 25 г (Рулон)	Paxta Gigien N/s 25 g (Rulon)	unresolved_abbreviation
4519	ВАТА ГИГИЕН Н/С 25Г WHITE GOLD	Вата Гигиен Н/С 25 г WHITE GOLD	Paxta Gigien N/s 25 g WHITE GOLD	unresolved_abbreviation
4520	ВАТА ГИГИЕН Н/С 50Г	Вата Гигиен Н/С 50 г	Paxta Gigien N/s 50 g	unresolved_abbreviation
4521	ВАТА ГИГИЕН Н/С 50Г	Вата Гигиен Н/С 50 г	Paxta Gigien N/s 50 g	unresolved_abbreviation
4522	ВАТА ГИГИЕН Н/С 50Г	Вата Гигиен Н/С 50 г	Paxta Gigien N/s 50 g	unresolved_abbreviation
4523	ВАТА ГИГИЕН Н/С 50Г	Вата Гигиен Н/С 50 г	Paxta Gigien N/s 50 g	unresolved_abbreviation
4524	ВАТА ГИГИЕН Н/С 50Г (ЗИГЗАГ)	Вата Гигиен Н/С 50 г (Зигзаг)	Paxta Gigien N/s 50 g (Zigzag)	unresolved_abbreviation
4525	ВАТА ГИГИЕН Н/С 50Г (РУЛОН)	Вата Гигиен Н/С 50 г (Рулон)	Paxta Gigien N/s 50 g (Rulon)	unresolved_abbreviation
4526	ВАТА ГИГИЕН Н/С 50Г (РУЛОН)	Вата Гигиен Н/С 50 г (Рулон)	Paxta Gigien N/s 50 g (Rulon)	unresolved_abbreviation
4527	ВАТА ГИГИЕН Н/С 50Г WHITE GOLD	Вата Гигиен Н/С 50 г WHITE GOLD	Paxta Gigien N/s 50 g WHITE GOLD	unresolved_abbreviation
4528	ВАТА ГИГИЕН Н/С COTTON CLUB 100Г (РУЛОН)	Вата Гигиен Н/С COTTON CLUB 100 г (Рулон)	Paxta Gigien N/s COTTON CLUB 100 g (Rulon)	unresolved_abbreviation
4529	ВАТА ГИГИЕН Н/С COTTON CLUB 250Г (РУЛОН)	Вата Гигиен Н/С COTTON CLUB 250 г (Рулон)	Paxta Gigien N/s COTTON CLUB 250 g (Rulon)	unresolved_abbreviation
4530	ВАТА ГИГИЕН Н/С COTTON CLUB 25Г (ДИСК)	Вата Гигиен Н/С COTTON CLUB 25 г (Диск)	Paxta Gigien N/s COTTON CLUB 25 g (Disk)	unresolved_abbreviation
4531	ВАТА ГИГИЕН Н/С COTTON CLUB 25Г (НЕПРЕСС)	Вата Гигиен Н/С COTTON CLUB 25 г (Непресс)	Paxta Gigien N/s COTTON CLUB 25 g (Nepress)	unresolved_abbreviation
4532	ВАТА ГИГИЕН Н/С COTTON CLUB 25Г (РУЛОН)	Вата Гигиен Н/С COTTON CLUB 25 г (Рулон)	Paxta Gigien N/s COTTON CLUB 25 g (Rulon)	unresolved_abbreviation
4533	ВАТА ГИГИЕН Н/С COTTON CLUB 50Г (ЗИГЗАГ)	Вата Гигиен Н/С COTTON CLUB 50 г (Зигзаг)	Paxta Gigien N/s COTTON CLUB 50 g (Zigzag)	unresolved_abbreviation
4534	ВАТА ГИГИЕН Н/С COTTON CLUB 50Г (РУЛОН)	Вата Гигиен Н/С COTTON CLUB 50 г (Рулон)	Paxta Gigien N/s COTTON CLUB 50 g (Rulon)	unresolved_abbreviation
4535	ВАТА ГИГИЕН Н/С HELP 25Г	Вата Гигиен Н/С HELP 25 г	Paxta Gigien N/s HELP 25 g	unresolved_abbreviation
4545	ВАТА ГИГРО Н/С РУЛОН 25Г	Вата Гигро Н/С Рулон 25 г	Paxta Gigro N/s Rulon 25 g	unresolved_abbreviation
4569	ВАТНЫЕ ДИСКИ Я САМАЯ Д/СНЯТИЯ МАКИЯЖА №30	Ватные Диски Я Самая Д/снятия Макияжа №30	Vatnie Diski Ya Samaya D/snyatiya Makiyaja №30	unresolved_abbreviation
4646	ВЕЗИКАР ТАБ 5МГ №30**	Везикар таблетки 5 мг №30**	Vezikar tabletka 5 mg №30**	source_marker
4650	ВЕЛАКСИН КАПС 150МГ №28**	Велаксин капсулы 150 мг №28**	Velaksin kapsula 150 mg №28**	source_marker
4663	ВЕНЛАКСОР ТАБ 37,5МГ №30**	Венлаксор таблетки 37,5 мг №30**	Venlaksor tabletka 37,5 mg №30**	source_marker
4664	ВЕНЛАКСОР ТАБ 75МГ №30**	Венлаксор таблетки 75 мг №30**	Venlaksor tabletka 75 mg №30**	source_marker
4688	ВЕРАПАМИЛ ТАБ 80МГ №50**	Верапамил таблетки 80 мг №50**	Verapamil tabletka 80 mg №50**	source_marker
4689	ВЕРАПАМИЛ ТАБ 80МГ №50**	Верапамил таблетки 80 мг №50**	Verapamil tabletka 80 mg №50**	source_marker
4690	ВЕРАПАМИЛ-ДАРНИЦА АМП 2,5МГ/2МЛ №10**	Верапамил-дарница ампулы 2,5 мг/2 мл №10**	Verapamil-darnitsa ampula 2,5 mg/2 ml №10**	source_marker
4852	ВИКРОМЕД-M ПОДГУЗНИКИ Д/ВЗРОСЛЫХ №8	Викромед-M подгузники Д/взрослых №8	Vikromed-M taglik D/vzroslix №8	unresolved_abbreviation
4862	ВИНДЕЛХОСЕН LARGE ПОДГУЗНИКИ Д/ВЗРОСЛЫХ №30	Винделхосен LARGE подгузники Д/взрослых №30	Vindelxosen LARGE taglik D/vzroslix №30	unresolved_abbreviation
4863	ВИНДЕЛХОСЕН MEDIUM ПОДГУЗНИКИ Д/ВЗРОСЛЫХ №30	Винделхосен MEDIUM подгузники Д/взрослых №30	Vindelxosen MEDIUM taglik D/vzroslix №30	unresolved_abbreviation
4899	ВИОТИЦЕР УШ/КАПЛИ 0,2%+1% 10МЛ	Виотицер Уш/капли 0,2%+1% 10 мл	Viotitser Ush/kapli 0,2%+1% 10 ml	unresolved_abbreviation
4920	ВИРОСТАВ ГЛ/КАПЛЯ 0,1% 10МЛ	Виростав Гл/капля 0,1% 10 мл	Virostav Gl/kaplya 0,1% 10 ml	unresolved_abbreviation
4928	ВИТА ГИФТ КЛАССИК ТАБ. №60	Вита Гифт Классик таблетки. №60	Vita Gift Klassik tabletka. №60	unresolved_abbreviation
4929	ВИТА СТАРС 10 ВИТАМИНОВ ЖЕВАТ. ПАСТИЛКИ №30 КЛУБНИКА	Вита Старс 10 Витаминов Жеват. Пастилки №30 Клубника	Vita Stars 10 Vitaminov Jevat. Pastilki №30 Klubnika	unresolved_abbreviation
4930	ВИТА СТАРС 5 ВИТАМИНОВ+ХОЛИН ЖЕВАТ. ПАСТИЛКИ №30	Вита Старс 5 Витаминов+Холин Жеват. Пастилки №30	Vita Stars 5 Vitaminov+Xolin Jevat. Pastilki №30	unresolved_abbreviation
4933	ВИТА-ПОС ГЛ/МАЗЬ 5Г	Вита-пос Гл/мазь 5 г	Vita-pos Gl/maz 5 g	unresolved_abbreviation
4937	ВИТАВИТ Д/ДЕТЕЙ ТАБ ШИПУЧ №20	Витавит Д/детей таблетки Шипуч №20	Vitavit D/detey tabletka Shipuch №20	unresolved_abbreviation
4970	ВИТАКОМПЛЕКС-7 Д/КОРРЕКЦИИ ВЕСА ПАК №25	Витакомплекс-7 Д/коррекции Веса пакет №25	Vitakompleks-7 D/korrektsii Vesa paket №25	unresolved_abbreviation
4975	ВИТАЛ ВИТ К1 АМП 0,5МЛ №10**	Витал ВИТ К1 ампулы 0,5 мл №10**	Vital Vit K1 ampula 0,5 ml №10**	source_marker
5043	ВИТАМИН А NOW КАПС 10000МE №100	Витамин А NOW капсулы 10000МE №100	Vitamin A NOW kapsula 10000ME №100	mixed_alphabet
5152	ВИТАМИНЫ CHILDLIFE КАПЛИ С Д/ДЕТЕЙ ВКУС АПЕЛЬСИНА LIQUID VITAMIN C 118,5 МЛ	Витамины CHILDLIFE капли С Д/детей Вкус Апельсина LIQUID VITAMIN C 118,5 мл	Vitamini CHILDLIFE tomchi S D/detey Vkus Apelsina LIQUID VITAMIN C 118,5 ml	unresolved_abbreviation
5265	ВИФЕРОН ГЕЛЬ 36000 МЕ/Г 12Г	Виферон гель 36000 Ме/г 12 г	Viferon gel 36000 Me/g 12 g	unresolved_abbreviation
5266	ВИФЕРОН МАЗЬ 4000 МЕ/Г 12Г	Виферон мазь 4000 Ме/г 12 г	Viferon surtma 4000 Me/g 12 g	unresolved_abbreviation
5272	ВИШИ AQUALIA THERMAL БАЛЬЗАМ Д/КОЖИ ВОКРУГ ГЛАЗ 15МЛ*	Виши AQUALIA THERMAL Бальзам Д/кожи Вокруг Глаз 15 мл*	Vishi AQUALIA THERMAL Balzam D/koji Vokrug Glaz 15 ml*	source_marker,unresolved_abbreviation
5273	ВИШИ AQUALIA THERMAL КРЕМ ЛЁГКИЙ ДИНАМИЧ УВЛАЖНЕНИЕ 50МЛ*	Виши AQUALIA THERMAL крем Лёгкий Динамич Увлажнение 50 мл*	Vishi AQUALIA THERMAL krem Lyogkiy Dinamich Uvlajnenie 50 ml*	source_marker
5274	ВИШИ AQUALIA THERMAL КРЕМ ЛЕГКИЙ ДИНАМИЧ УВЛАЖНЕНИЕ 40МЛ*	Виши AQUALIA THERMAL крем Легкий Динамич Увлажнение 40 мл*	Vishi AQUALIA THERMAL krem Legkiy Dinamich Uvlajnenie 40 ml*	source_marker
5275	ВИШИ AQUALIA THERMAL КРЕМ НАСЫЩЕННЫЙ ДИНАМИЧ УВЛАЖНЕНИЕ 40МЛ*	Виши AQUALIA THERMAL крем Насыщенный Динамич Увлажнение 40 мл*	Vishi AQUALIA THERMAL krem Nasishchenniy Dinamich Uvlajnenie 40 ml*	source_marker
5276	ВИШИ AQUALIA THERMAL КРЕМ НОЧНОЙ СПА-РИТУАЛ 75МЛ*	Виши AQUALIA THERMAL крем Ночной Спа-ритуал 75 мл*	Vishi AQUALIA THERMAL krem Nochnoy Spa-ritual 75 ml*	source_marker
5277	ВИШИ AQUALIA THERMAL КРЕМ УВЛАЖНЯЮЩИЙ ЛЕГКИЙ 30МЛ*	Виши AQUALIA THERMAL крем Увлажняющий Легкий 30 мл*	Vishi AQUALIA THERMAL krem Uvlajnyayushchiy Legkiy 30 ml*	source_marker
5278	ВИШИ AQUALIA THERMAL КРЕМ УВЛАЖНЯЮЩИЙ ЛЕГКИЙ 50МЛ*	Виши AQUALIA THERMAL крем Увлажняющий Легкий 50 мл*	Vishi AQUALIA THERMAL krem Uvlajnyayushchiy Legkiy 50 ml*	source_marker
5279	ВИШИ AQUALIA THERMAL КРЕМ УВЛАЖНЯЮЩИЙ НАСЫЩЕННЫЙ 30МЛ*	Виши AQUALIA THERMAL крем Увлажняющий Насыщенный 30 мл*	Vishi AQUALIA THERMAL krem Uvlajnyayushchiy Nasishchenniy 30 ml*	source_marker
5280	ВИШИ AQUALIA THERMAL КРЕМ УВЛАЖНЯЮЩИЙ НАСЫЩЕННЫЙ 50МЛ*	Виши AQUALIA THERMAL крем Увлажняющий Насыщенный 50 мл*	Vishi AQUALIA THERMAL krem Uvlajnyayushchiy Nasishchenniy 50 ml*	source_marker
5281	ВИШИ AQUALIA THERMAL СЫВОРОТКА УВЛАЖНЯЮЩАЯ 30МЛ*	Виши AQUALIA THERMAL Сыворотка Увлажняющая 30 мл*	Vishi AQUALIA THERMAL Sivorotka Uvlajnyayushchaya 30 ml*	source_marker
5282	ВИШИ AQUALIA THERMAL ЭМУЛЬСИЯ УВЛАЖНЯЮЩАЯ SPF25 50МЛ*	Виши AQUALIA THERMAL Эмульсия Увлажняющая SPF25 50 мл*	Vishi AQUALIA THERMAL Emulsiya Uvlajnyayushchaya SPF25 50 ml*	source_marker
5283	ВИШИ CAPITAL IDEAL SOLEIL SOS-БАЛЬЗАМ ПРИ СОЛНЕЧНЫХ ОЖОГАХ 100МЛ*	Виши CAPITAL IDEAL SOLEIL SOS-Бальзам ПРИ Солнечных Ожогах 100 мл*	Vishi CAPITAL IDEAL SOLEIL SOS-Balzam Pri Solnechnix Ojogax 100 ml*	source_marker
5284	ВИШИ CAPITAL IDEAL SOLEIL UV-CLEAR СОЛНЦЕЗАЩИТНЫЙ ФЛЮИД Д/ЛИЦА ПРОТИВ НЕСОВЕРШЕНСТВ SPF50+ 40МЛ	Виши CAPITAL IDEAL SOLEIL UV-CLEAR Солнцезащитный Флюид для лица Против Несовершенств SPF50+ 40 мл	Vishi CAPITAL IDEAL SOLEIL UV-CLEAR Solntsezashchitniy Flyuid yuz uchun Protiv Nesovershenstv SPF50+ 40 ml	unresolved_abbreviation
5285	ВИШИ CAPITAL IDEAL SOLEIL АНТИВОЗРАСТ УХОД 3 В 1 SPF 50 50МЛ*	Виши CAPITAL IDEAL SOLEIL Антивозраст Уход 3 В 1 SPF 50 50 мл*	Vishi CAPITAL IDEAL SOLEIL Antivozrast Uxod 3 V 1 SPF 50 50 ml*	source_marker
5286	ВИШИ CAPITAL IDEAL SOLEIL КОРРЕКТИР УХОД П/НЕСОВЕРШЕНСТВ КОЖИ SPF 30 50МЛ*	Виши CAPITAL IDEAL SOLEIL Корректир Уход П/несовершенств Кожи SPF 30 50 мл*	Vishi CAPITAL IDEAL SOLEIL Korrektir Uxod P/nesovershenstv Koji SPF 30 50 ml*	source_marker,unresolved_abbreviation
5287	ВИШИ CAPITAL IDEAL SOLEIL НЕВЕСОВЫЙ СОЛНЦЕЗАЩИТНЫЙ ФЛЮИД Д/ЛИЦА ПРОТИВ П/ФОТО SPF 50	Виши CAPITAL IDEAL SOLEIL Невесовый Солнцезащитный Флюид для лица Против П/фото SPF 50	Vishi CAPITAL IDEAL SOLEIL Nevesoviy Solntsezashchitniy Flyuid yuz uchun Protiv P/foto SPF 50	unresolved_abbreviation
5288	ВИШИ CAPITAL IDEAL SOLEIL СПРЕЙ СОЛНЦЕЗАЩ МУЛЬТИПОЗИЦИОН Д/ДЕТЕЙ SPF 50 200МЛ*	Виши CAPITAL IDEAL SOLEIL спрей Солнцезащ Мультипозицион Д/детей SPF 50 200 мл*	Vishi CAPITAL IDEAL SOLEIL sprey Solntsezashch Multipozitsion D/detey SPF 50 200 ml*	source_marker,unresolved_abbreviation
5289	ВИШИ CAPITAL IDEAL SOLEIL СПРЕЙ-ВУАЛЬ ОСВЕЖАЮЩИЙ SPF 50 75МЛ*	Виши CAPITAL IDEAL SOLEIL Спрей-вуаль Освежающий SPF 50 75 мл*	Vishi CAPITAL IDEAL SOLEIL Sprey-vual Osvejayushchiy SPF 50 75 ml*	source_marker
5290	ВИШИ CAPITAL IDEAL SOLEIL СПРЕЙ-ВУАЛЬ УВЛАЖНЯЮЩИЙ SPF 50 200МЛ*	Виши CAPITAL IDEAL SOLEIL Спрей-вуаль Увлажняющий SPF 50 200 мл*	Vishi CAPITAL IDEAL SOLEIL Sprey-vual Uvlajnyayushchiy SPF 50 200 ml*	source_marker
5291	ВИШИ CAPITAL IDEAL SOLEIL СПРЕЙ-ФЛЮИД ДЛЯ ЧУВСТВИТЕЛЬНОЙ КОЖИ ДЕТЕЙ SPF 50+ 200МЛ*	Виши CAPITAL IDEAL SOLEIL Спрей-флюид ДЛЯ Чувствительной Кожи Детей SPF 50+ 200 мл*	Vishi CAPITAL IDEAL SOLEIL Sprey-flyuid Dlya Chuvstvitelnoy Koji Detey SPF 50+ 200 ml*	source_marker
5292	ВИШИ CAPITAL IDEAL SOLEIL ЭМУЛЬСИЯ DRY TOUCH СОЛНЦЕЗАЩ МАТИРУЮЩ SPF 30 50МЛ*	Виши CAPITAL IDEAL SOLEIL Эмульсия DRY TOUCH Солнцезащ Матирующ SPF 30 50 мл*	Vishi CAPITAL IDEAL SOLEIL Emulsiya DRY TOUCH Solntsezashch Matiruyushch SPF 30 50 ml*	source_marker
5293	ВИШИ CAPITAL IDEAL SOLEIL ЭМУЛЬСИЯ DRY TOUCH СОЛНЦЕЗАЩ МАТИРУЮЩ SPF 50 50МЛ*	Виши CAPITAL IDEAL SOLEIL Эмульсия DRY TOUCH Солнцезащ Матирующ SPF 50 50 мл*	Vishi CAPITAL IDEAL SOLEIL Emulsiya DRY TOUCH Solntsezashch Matiruyushch SPF 50 50 ml*	source_marker
5295	ВИШИ DERCOS AMINEXIL INTENSIVE 5 П/ВЫПАДЕНИЯ ВОЛОС Д/ЖЕНЩИН 21 X 6МЛ*	Виши DERCOS AMINEXIL INTENSIVE 5 П/выпадения Волос Д/женщин 21 X 6 мл*	Vishi DERCOS AMINEXIL INTENSIVE 5 P/vipadeniya Volos D/jenshchin 21 X 6 ml*	source_marker,unresolved_abbreviation
5296	ВИШИ DERCOS AMINEXIL INTENSIVE 5 П/ВЫПАДЕНИЯ ВОЛОС Д/МУЖЧИН 21 Х 6МЛ*	Виши DERCOS AMINEXIL INTENSIVE 5 П/выпадения Волос Д/мужчин 21 Х 6 мл*	Vishi DERCOS AMINEXIL INTENSIVE 5 P/vipadeniya Volos D/mujchin 21 X 6 ml*	source_marker,unresolved_abbreviation
5297	ВИШИ DERCOS NEOGENIC СРЕДСТВО Д/РОСТА НОВЫХ ВОЛОС 28 МОНОДОЗ 6МЛ*	Виши DERCOS NEOGENIC Средство Д/роста Новых Волос 28 Монодоз 6 мл*	Vishi DERCOS NEOGENIC Sredstvo D/rosta Novix Volos 28 Monodoz 6 ml*	source_marker,unresolved_abbreviation
5298	ВИШИ DERCOS NUTRIENTS КОНДИЦИОНЕР VITAMIN 200МЛ*	Виши DERCOS NUTRIENTS Кондиционер VITAMIN 200 мл*	Vishi DERCOS NUTRIENTS Konditsioner VITAMIN 200 ml*	source_marker
5299	ВИШИ DERCOS NUTRIENTS МАСКА NUTRI PROTEIN 250МЛ*	Виши DERCOS NUTRIENTS маска NUTRI PROTEIN 250 мл*	Vishi DERCOS NUTRIENTS niqob NUTRI PROTEIN 250 ml*	source_marker
5300	ВИШИ DERCOS NUTRIENTS ШАМПУНЬ DETOX 250МЛ*	Виши DERCOS NUTRIENTS шампунь DETOX 250 мл*	Vishi DERCOS NUTRIENTS shampun DETOX 250 ml*	source_marker
5301	ВИШИ DERCOS NUTRIENTS ШАМПУНЬ DETOX СУХОЙ 150МЛ*	Виши DERCOS NUTRIENTS шампунь DETOX Сухой 150 мл*	Vishi DERCOS NUTRIENTS shampun DETOX Suxoy 150 ml*	source_marker
5302	ВИШИ DERCOS NUTRIENTS ШАМПУНЬ NUTRI PROTEIN 250МЛ*	Виши DERCOS NUTRIENTS шампунь NUTRI PROTEIN 250 мл*	Vishi DERCOS NUTRIENTS shampun NUTRI PROTEIN 250 ml*	source_marker
5303	ВИШИ DERCOS NUTRIENTS ШАМПУНЬ VITAMIN 250МЛ*	Виши DERCOS NUTRIENTS шампунь VITAMIN 250 мл*	Vishi DERCOS NUTRIENTS shampun VITAMIN 250 ml*	source_marker
5304	ВИШИ DERCOS TECHNIQUE AMINEXIL MEN СРЕДСТВО П/ВЫПАДЕНИЯ ВОЛОС 150МЛ*	Виши DERCOS TECHNIQUE AMINEXIL MEN Средство П/выпадения Волос 150 мл*	Vishi DERCOS TECHNIQUE AMINEXIL MEN Sredstvo P/vipadeniya Volos 150 ml*	source_marker,unresolved_abbreviation
5305	ВИШИ DERCOS TECHNIQUE DENSI-SOLUTION CЫВОРОТКА Д/РОСТА ВОЛОС 100МЛ*	Виши DERCOS TECHNIQUE DENSI-SOLUTION CЫворотка Д/роста Волос 100 мл*	Vishi DERCOS TECHNIQUE DENSI-SOLUTION CIvorotka D/rosta Volos 100 ml*	source_marker,mixed_alphabet,unresolved_abbreviation
5306	ВИШИ DERCOS TECHNIQUE DENSI-SOLUTION БАЛЬЗАМ УПЛОТНЯЮЩИЙ 150МЛ*	Виши DERCOS TECHNIQUE DENSI-SOLUTION Бальзам Уплотняющий 150 мл*	Vishi DERCOS TECHNIQUE DENSI-SOLUTION Balzam Uplotnyayushchiy 150 ml*	source_marker
5307	ВИШИ DERCOS TECHNIQUE DENSI-SOLUTION БАЛЬЗАМ УПЛОТНЯЮЩИЙ 200МЛ*	Виши DERCOS TECHNIQUE DENSI-SOLUTION Бальзам Уплотняющий 200 мл*	Vishi DERCOS TECHNIQUE DENSI-SOLUTION Balzam Uplotnyayushchiy 200 ml*	source_marker
5308	ВИШИ DERCOS TECHNIQUE DENSI-SOLUTION ШАМПУНЬ ВОССТАНАВЛИВАЮЩИЙ 400МЛ*	Виши DERCOS TECHNIQUE DENSI-SOLUTION шампунь Восстанавливающий 400 мл*	Vishi DERCOS TECHNIQUE DENSI-SOLUTION shampun Vosstanavlivayushchiy 400 ml*	source_marker
5309	ВИШИ DERCOS TECHNIQUE DENSI-SOLUTION ШАМПУНЬ УПЛОТНЯЮЩИЙ 250МЛ*	Виши DERCOS TECHNIQUE DENSI-SOLUTION шампунь Уплотняющий 250 мл*	Vishi DERCOS TECHNIQUE DENSI-SOLUTION shampun Uplotnyayushchiy 250 ml*	source_marker
5310	ВИШИ DERCOS TECHNIQUE DS ШАМПУНЬ П/ПЕРХОТИ Д/НОРМ И ЖИРНЫХ ВОЛОС 200МЛ*	Виши DERCOS TECHNIQUE DS шампунь П/перхоти Д/норм И Жирных Волос 200 мл*	Vishi DERCOS TECHNIQUE DS shampun P/perxoti D/norm I Jirnix Volos 200 ml*	source_marker,unresolved_abbreviation
5311	ВИШИ DERCOS TECHNIQUE DS ШАМПУНЬ П/ПЕРХОТИ Д/СУХИХ ВОЛОС 200МЛ*	Виши DERCOS TECHNIQUE DS шампунь П/перхоти Д/сухих Волос 200 мл*	Vishi DERCOS TECHNIQUE DS shampun P/perxoti D/suxix Volos 200 ml*	source_marker,unresolved_abbreviation
5312	ВИШИ DERCOS TECHNIQUE NEOGENIC ШАМПУНЬ Д/ПОВЫШЕНИЯ ГУСТОТЫ ВОЛОС 200МЛ*	Виши DERCOS TECHNIQUE NEOGENIC шампунь Д/повышения Густоты Волос 200 мл*	Vishi DERCOS TECHNIQUE NEOGENIC shampun D/povisheniya Gustoti Volos 200 ml*	source_marker,unresolved_abbreviation
5313	ВИШИ DERCOS TECHNIQUE NEOGENIC ШАМПУНЬ Д/ПОВЫШЕНИЯ ГУСТОТЫ ВОЛОС 400МЛ*	Виши DERCOS TECHNIQUE NEOGENIC шампунь Д/повышения Густоты Волос 400 мл*	Vishi DERCOS TECHNIQUE NEOGENIC shampun D/povisheniya Gustoti Volos 400 ml*	source_marker,unresolved_abbreviation
5315	ВИШИ DERCOS TECHNIQUE БАЛЬЗАМ ПИТАТ-ВОССТАНАВ Д/СУХИХ ВОЛОС 150МЛ*	Виши DERCOS TECHNIQUE Бальзам Питат-восстанав Д/сухих Волос 150 мл*	Vishi DERCOS TECHNIQUE Balzam Pitat-vosstanav D/suxix Volos 150 ml*	source_marker,unresolved_abbreviation
5316	ВИШИ DERCOS TECHNIQUE КОНДИЦИОНЕР ТОНИЗИР П/ВЫПАД ВОЛОС 150МЛ*	Виши DERCOS TECHNIQUE Кондиционер Тонизир П/выпад Волос 150 мл*	Vishi DERCOS TECHNIQUE Konditsioner Tonizir P/vipad Volos 150 ml*	source_marker,unresolved_abbreviation
5317	ВИШИ DERCOS TECHNIQUE КОНДИЦИОНЕР ТОНИЗИР П/ВЫПАД ВОЛОС 200МЛ*	Виши DERCOS TECHNIQUE Кондиционер Тонизир П/выпад Волос 200 мл*	Vishi DERCOS TECHNIQUE Konditsioner Tonizir P/vipad Volos 200 ml*	source_marker,unresolved_abbreviation
5318	ВИШИ DERCOS TECHNIQUE МАСКА ПИТАТ-ВОССТАНАВ Д/СУХИХ ВОЛОС 200МЛ*	Виши DERCOS TECHNIQUE маска Питат-восстанав Д/сухих Волос 200 мл*	Vishi DERCOS TECHNIQUE niqob Pitat-vosstanav D/suxix Volos 200 ml*	source_marker,unresolved_abbreviation
5319	ВИШИ DERCOS TECHNIQUE ШАМПУНЬ НЕЖНЫЕ МИНЕРАЛЫ Д/ВСЕХ ТИПОВ ВОЛОС 200МЛ*	Виши DERCOS TECHNIQUE шампунь Нежные Минералы Д/всех Типов Волос 200 мл*	Vishi DERCOS TECHNIQUE shampun Nejnie Minerali D/vsex Tipov Volos 200 ml*	source_marker,unresolved_abbreviation
